name,price,folder
"Fire-Boltt Ninja Fit Smartwatch Full Touch 1.69 & 120+ Sports Modes with IP68, Multi UI Screen, Over 100 Cloud Based Watch Faces, Built in Games (Beige)",[1700.0],<a href=./images/Fire-Boltt_Ninja_Fit_Smartwatch_Full_Touch_1.69__120plus_Sports_Modes_with_IP68_Multi_UI_Screen_Over_100_Cloud_Based_Watch_Faces_Built_in_Games_Beige>images</a><br>
"Fire-Boltt Ninja Fit Smartwatch Full Touch 1.69 & 120+ Sports Modes with IP68, Multi UI Screen, Over 100 Cloud Based Watch Faces, Built in Games (Grey)",[1700.0],<a href=./images/Fire-Boltt_Ninja_Fit_Smartwatch_Full_Touch_1.69__120plus_Sports_Modes_with_IP68_Multi_UI_Screen_Over_100_Cloud_Based_Watch_Faces_Built_in_Games_Grey>images</a><br>
"Fire-Boltt Hercules 1.83"" Large Display, BT Calling with Voice Assist & Metal Body Smartwatch (Black Strap, Free Size)",[1699.0],<a href=./images/Fire-Boltt_Hercules_1.83_Large_Display_BT_Calling_with_Voice_Assist__Metal_Body_Smartwatch_Black_Strap_Free_Size>images</a><br>
Fire-Boltt Ninja 3 Smartwatch,[1699.0],<a href=./images/Fire-Boltt_Ninja_3_Smartwatch>images</a><br>
"Fire-Boltt Encore Stainless Steel Smart Watch with 1.83” Full Touch Screen Display, 240 * 284 PPI, Bluetooth Calling, 10-Days Battery Life, IP67 Water Resistant, Upgraded Health Sensors (Silver)",[1599.0],<a href=./images/Fire-Boltt_Encore_Stainless_Steel_Smart_Watch_with_1.83”_Full_Touch_Screen_Display_240_X_284_PPI_Bluetooth_Calling_10-Days_Battery_Life_IP67_Water_Resistant_Upgraded_Health_Sensors_Silver>images</a><br>
"Fire-Boltt Ninja 3 1.83"" Display Smartwatch Full Touch with 100+ Sports Modes with IP68, Sp02 Tracking, Over 100 Cloud Based Watch Faces (Beige)",[1599.0],<a href=./images/Fire-Boltt_Ninja_3_1.83_Display_Smartwatch_Full_Touch_with_100plus_Sports_Modes_with_IP68_Sp02_Tracking_Over_100_Cloud_Based_Watch_Faces_Beige>images</a><br>
"Fire-Boltt Encore Stainless Steel Smart Watch with 1.83” Full Touch Screen Display, 240 * 284 PPI, Bluetooth Calling, 10-Days Battery Life, IP67 Water Resistant, Upgraded Health Sensors (Silver)",[1599.0],<a href=./images/Fire-Boltt_Encore_Stainless_Steel_Smart_Watch_with_1.83”_Full_Touch_Screen_Display_240_X_284_PPI_Bluetooth_Calling_10-Days_Battery_Life_IP67_Water_Resistant_Upgraded_Health_Sensors_Silver>images</a><br>
"Tagg Verve NEO Smartwatch 1.69"" HD Display | 60+ Sports Modes | 10 Days Battery | 150+ Maximum Watch",[1499.0],<a href=./images/Tagg_Verve_NEO_Smartwatch_1.69_HD_Display_I_60plus_Sports_Modes_I_10_Days_Battery_I_150plus_Maximum_Watch>images</a><br>
"Fire-Boltt India's No 1 Smartwatch Brand Talk 2 Bluetooth Calling Smartwatch with Dual Button, Hands On Voice Assistance, 120 Sports Modes, in Built Mic & Speaker with IP68 Rating (Navy Blue)",[1499.0],<a href=./images/Fire-Boltt_Indias_No_1_Smartwatch_Brand_Talk_2_Bluetooth_Calling_Smartwatch_with_Dual_Button_Hands_On_Voice_Assistance_120_Sports_Modes_in_Built_Mic__Speaker_with_IP68_Rating_Navy_Blue>images</a><br>
"Noise Pulse 2 Max 1.85"" Display, Bluetooth Calling Smart Watch, 10 Days Battery, 550 NITS Brightness, Smart DND, 100 Sports Modes, Smartwatch for Men and Women (Midnight Blue)",[1499.0],<a href=./images/Noise_Pulse_2_Max_1.85_Display_Bluetooth_Calling_Smart_Watch_10_Days_Battery_550_NITS_Brightness_Smart_DND_100_Sports_Modes_Smartwatch_for_Men_and_Women_Midnight_Blue>images</a><br>
"Noise Pulse 2 Max 1.85"" Display, Bluetooth Calling Smart Watch, 10 Days Battery, 550 NITS Brightness, Smart DND, 100 Sports Modes, Smartwatch for Men and Women (Midnight Blue)",[1499.0],<a href=./images/Noise_Pulse_2_Max_1.85_Display_Bluetooth_Calling_Smart_Watch_10_Days_Battery_550_NITS_Brightness_Smart_DND_100_Sports_Modes_Smartwatch_for_Men_and_Women_Midnight_Blue>images</a><br>
"Fire-Boltt India's No 1 Smartwatch Brand Talk 2 Bluetooth Calling Smartwatch with Dual Button, Hands On Voice Assistance, 120 Sports Modes, in Built Mic & Speaker with IP68 Rating (Navy Blue)",[1499.0],<a href=./images/Fire-Boltt_Indias_No_1_Smartwatch_Brand_Talk_2_Bluetooth_Calling_Smartwatch_with_Dual_Button_Hands_On_Voice_Assistance_120_Sports_Modes_in_Built_Mic__Speaker_with_IP68_Rating_Navy_Blue>images</a><br>
"Fire-Boltt Asteroid 1.43” Super AMOLED Display Smart Watch, One Tap Bluetooth Calling, 466 * 466 px Resolution, 123 Sports Modes, in-Built Voice Assistance, 350mAh Large Battery (Black)",[1499.0],<a href=./images/Fire-Boltt_Asteroid_1.43”_Super_AMOLED_Display_Smart_Watch_One_Tap_Bluetooth_Calling_466_X_466_px_Resolution_123_Sports_Modes_in-Built_Voice_Assistance_350mAh_Large_Battery_Black>images</a><br>
"Fire-Boltt Gladiator 1.96"" Biggest Display Smart Watch with Bluetooth Calling, Voice Assistant &123 Sports Modes, 8 Unique UI Interactions, SpO2, 24/7 Heart Rate Tracking (Black)",[1499.0],<a href=./images/Fire-Boltt_Gladiator_1.96_Biggest_Display_Smart_Watch_with_Bluetooth_Calling_Voice_Assistant_123_Sports_Modes_8_Unique_UI_Interactions_SpO2_247_Heart_Rate_Tracking_Black>images</a><br>
"Fire-Boltt Gladiator 1.96"" Biggest Display Smart Watch with Bluetooth Calling, Voice Assistant &123 Sports Modes, 8 Unique UI Interactions, SpO2, 24/7 Heart Rate Tracking (Black)",[1499.0],<a href=./images/Fire-Boltt_Gladiator_1.96_Biggest_Display_Smart_Watch_with_Bluetooth_Calling_Voice_Assistant_123_Sports_Modes_8_Unique_UI_Interactions_SpO2_247_Heart_Rate_Tracking_Black>images</a><br>
"Fire-Boltt Beast Pro Bluetooth Calling 1.69 , Spo2 Monitoring, Smartwatch (BSW016)",[9999.0],<a href=./images/Fire-Boltt_Beast_Pro_Bluetooth_Calling_1.69__Spo2_Monitoring_Smartwatch_BSW016>images</a><br>
Apple Watch Series 8 [GPS + Cellular 41 mm] Smart Watch w/ Midnight,[50499.0],<a href=./images/Apple_Watch_Series_8_[GPS_plus_Cellular_41_mm]_Smart_Watch_w_Midnight>images</a><br>
"Apple Watch Series 7 GPS + Cellular, MKHX3HN/A 41 mm Stainless Steel Case  (Silver Strap, Regular)",[73900.0],<a href=./images/Apple_Watch_Series_7_GPS_plus_Cellular_MKHX3HNA_41_mm_Stainless_Steel_Case__Silver_Strap_Regular>images</a><br>
"New Apple Watch Series 6 (GPS + Cellular, 44mm) - Gold Stainless Steel Case with Deep Navy Sport Band",[73900.0],<a href=./images/New_Apple_Watch_Series_6_GPS_plus_Cellular_44mm_-_Gold_Stainless_Steel_Case_with_Deep_Navy_Sport_Band>images</a><br>
"Pebble Prism Smart Watch (Bluetooth, 43.18mm) (11 Sports Modes, PFB12, Grey, Silicone Band)",[3299.0],<a href=./images/Pebble_Prism_Smart_Watch_Bluetooth_43.18mm_11_Sports_Modes_PFB12_Grey_Silicone_Band>images</a><br>
"Redmi Watch 2 Lite - 3.94 cm Large HD Edge Display, Multi-System Standalone GPS, Continuous SpO2 , Blue",[2410.0],<a href=./images/Redmi_Watch_2_Lite_-_3.94_cm_Large_HD_Edge_Display_Multi-System_Standalone_GPS_Continuous_SpO2__Blue>images</a><br>
"Noise Twist Bluetooth Calling Smart Watch with 1.38"" TFT Biggest Display",[2299.0],<a href=./images/Noise_Twist_Bluetooth_Calling_Smart_Watch_with_1.38_TFT_Biggest_Display>images</a><br>
"Noise Pulse 2 Max 1.85"" Display, Bluetooth Calling Smart Watch",[2299.0],<a href=./images/Noise_Pulse_2_Max_1.85_Display_Bluetooth_Calling_Smart_Watch>images</a><br>
"GOQii Smart Vital MAX SpO2 1.69'' HD Full Touch, Smart Notification Waterproof Smart Watch",[2299.0],<a href=./images/GOQii_Smart_Vital_MAX_SpO2_1.69_HD_Full_Touch_Smart_Notification_Waterproof_Smart_Watch>images</a><br>
"boAt Wave Call Smart Watch, Smart Talk with Advanced Dedicated Bluetooth Callin",[2099.0],<a href=./images/boAt_Wave_Call_Smart_Watch_Smart_Talk_with_Advanced_Dedicated_Bluetooth_Callin>images</a><br>
